arch_id,test_accuracy,test_precision,test_recall,test_f1_score,epoch_time_sec,num_params,num_flops,architecture,train_loss_epoch_1,train_acc_epoch_1,train_loss_epoch_2,train_acc_epoch_2,train_loss_epoch_3,train_acc_epoch_3,train_loss_epoch_4,train_acc_epoch_4,train_loss_epoch_5,train_acc_epoch_5
606,0.572,0.58536677,0.572,0.570578865,93.9393518,110960,2550352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=ReLU)",1.677727404,40.47,1.371710973,51.824,1.262083604,55.432,1.191991873,57.858,1.139509687,59.908
607,0.5684,0.574290069,0.5684,0.562580071,93.91761017,110960,2550352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=GELU)",1.632418614,42.016,1.310295775,53.85,1.205143305,57.638,1.136179827,60.082,1.080592713,62.318
608,0.5781,0.579584878,0.5781,0.575715481,94.39176846,110960,2550352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=10,act=SiLU)",1.641091521,41.658,1.311662457,53.824,1.204384602,57.648,1.135549202,60.252,1.082142851,62.07
609,0.5543,0.554588457,0.5543,0.551140002,96.03853989,150160,3334352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=ReLU)",1.733361834,38.146,1.40584667,50.272,1.310232552,53.926,1.244697559,56.628,1.202070881,57.906
610,0.5656,0.573925936,0.5656,0.561071413,96.31820917,150160,3334352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=GELU)",1.677677422,40.324,1.343350452,52.288,1.235439049,56.588,1.167016611,58.854,1.123181759,60.56
611,0.535,0.549166664,0.535,0.533852803,94.83194327,150160,3334352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=15,act=SiLU)",1.815441841,35.154,1.506963703,46.694,1.401644934,50.736,1.335442071,53.028,1.277514525,55.066
612,0.5571,0.560418173,0.5571,0.55367132,95.87138796,189360,4118352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=ReLU)",1.705767977,39.27,1.387149978,50.982,1.265168962,55.328,1.18870546,58.412,1.128278812,60.21
613,0.5626,0.564943102,0.5626,0.562360709,97.69061184,189360,4118352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=GELU)",1.710024081,39.422,1.399141142,50.594,1.292215645,54.534,1.220626068,57.118,1.164632691,59.376
614,0.5528,0.550458395,0.5528,0.550761263,96.9376502,189360,4118352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=20,act=SiLU)",1.739167747,38.56,1.404711447,50.408,1.288981726,54.326,1.211658634,57.394,1.149236483,59.846
615,0.5484,0.557209744,0.5484,0.54519507,97.27684283,79600,2628752,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=ReLU)",1.780977824,36.726,1.439702729,49.14,1.335806602,52.778,1.277652812,54.832,1.233003241,56.29
616,0.566,0.562696081,0.566,0.560812889,98.00211215,79600,2628752,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=GELU)",1.762372843,37.372,1.423317601,49.844,1.30720276,53.684,1.248289101,55.87,1.208322764,57.512
617,0.5566,0.564760056,0.5566,0.553694775,97.91325665,79600,2628752,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=5,act=SiLU)",1.743674335,37.572,1.45613717,48.31,1.363628484,51.852,1.295309767,54.448,1.236723776,56.316
618,0.5455,0.550068174,0.5455,0.541004123,98.48957467,103120,3310832,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=ReLU)",1.775963217,36.794,1.470199314,48.316,1.363298997,51.936,1.295259061,54.374,1.243591234,56.116
619,0.556,0.560005638,0.556,0.554932988,98.58507085,103120,3310832,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=GELU)",1.727040704,38.164,1.444367001,48.63,1.34627171,52.274,1.270107578,55.228,1.209481907,57.172
620,0.5576,0.559220038,0.5576,0.552376108,98.81733727,103120,3310832,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=8,act=SiLU)",1.744484507,37.842,1.403041738,50.324,1.285410324,54.436,1.220989343,56.674,1.177223205,58.388
621,0.5653,0.576862517,0.5653,0.565854971,99.32697463,118800,3765552,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=ReLU)",1.677559443,39.728,1.362620914,51.274,1.256481165,55.456,1.191688274,57.898,1.146801665,59.496
622,0.5693,0.581853236,0.5693,0.567795255,98.26840091,118800,3765552,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=GELU)",1.716633199,38.968,1.370007823,51.492,1.251381446,55.802,1.181592651,58.428,1.132068879,60.324
623,0.5554,0.56254743,0.5554,0.549619848,100.5674491,118800,3765552,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=10,act=SiLU)",1.761607607,37.506,1.384610811,51.056,1.267446501,55.506,1.195865227,58.06,1.147816066,59.684
624,0.5796,0.594393201,0.5796,0.58018912,102.0643604,158000,4902352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=ReLU)",1.645545405,41.894,1.306664083,53.73,1.195452729,57.76,1.123767164,60.59,1.066760657,62.512
625,0.574,0.56924744,0.574,0.566945061,103.3828187,158000,4902352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=GELU)",1.677326064,40.372,1.334277437,52.934,1.229502526,56.79,1.165236271,59.068,1.112618822,61.062
626,0.5389,0.542552252,0.5389,0.533238635,102.1185234,158000,4902352,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=15,act=SiLU)",1.756029519,37.534,1.463137658,48.216,1.359589366,52.236,1.29611654,54.524,1.244689911,56.29
627,0.5489,0.554959778,0.5489,0.543583042,105.421257,197200,6039152,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=ReLU)",1.689418578,39.878,1.397225237,50.928,1.288983671,54.632,1.214637053,57.51,1.155595513,59.426
628,0.5696,0.579519533,0.5696,0.570648293,105.8950329,197200,6039152,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=GELU)",1.668859021,40.866,1.324173889,53.236,1.208714946,57.398,1.131147861,60.632,1.066724154,63.104
629,0.5685,0.569548971,0.5685,0.56591371,104.6962245,197200,6039152,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=3,grid=20,act=SiLU)",1.692436281,40.136,1.36157669,52.194,1.245148099,56.162,1.172394323,58.782,1.117581015,61.074
630,0.563,0.566195457,0.563,0.561606833,102.0961318,87440,3702832,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=ReLU)",1.746500239,37.744,1.4111835,49.866,1.304364908,53.782,1.23579153,56.266,1.193703681,57.818
631,0.5545,0.572343574,0.5545,0.555718145,103.5633411,87440,3702832,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=GELU)",1.740156721,37.84,1.396744907,50.546,1.299116165,54.024,1.244561902,56.112,1.200191613,57.516
632,0.5884,0.59432663,0.5884,0.585432711,101.8280082,87440,3702832,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=5,act=SiLU)",1.730717763,38.316,1.332174387,53.012,1.222912753,57.092,1.15940286,59.494,1.113177281,60.818
633,0.5708,0.576249476,0.5708,0.568075725,103.2187619,110960,4596592,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=ReLU)",1.695691162,39.676,1.350301335,52.138,1.262125697,55.34,1.204591878,57.564,1.162868273,59.06
634,0.5423,0.545208127,0.5423,0.540612981,103.6330953,110960,4596592,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=GELU)",1.793282158,36.12,1.487570029,47.636,1.383202733,51.5,1.318606614,53.762,1.271052884,55.55
635,0.5634,0.577469615,0.5634,0.563059312,101.7678351,110960,4596592,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=8,act=SiLU)",1.669356949,40.686,1.327147041,52.884,1.220062914,56.76,1.156754921,59.108,1.114663027,60.58
636,0.5511,0.559700512,0.5511,0.541108078,105.1597021,126640,5192432,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=ReLU)",1.721771847,39.016,1.406478298,50.234,1.303745734,54.062,1.238585572,56.588,1.19063196,58.018
637,0.5773,0.585040651,0.5773,0.574550546,105.0190046,126640,5192432,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=GELU)",1.744253907,37.798,1.375022554,51.292,1.251379216,55.658,1.183895831,58.162,1.130100044,60.092
638,0.5348,0.559081543,0.5348,0.53778953,105.1750882,126640,5192432,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=10,act=SiLU)",1.786502121,36.634,1.432777977,49.282,1.332845656,52.894,1.273737901,54.994,1.233872677,56.448
639,0.5634,0.568240999,0.5634,0.56370167,110.2310567,165840,6682032,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=ReLU)",1.723524502,38.868,1.376337058,51.52,1.249703598,55.982,1.181628873,58.458,1.133058447,60.07
640,0.5482,0.551688948,0.5482,0.546115217,109.9887233,165840,6682032,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=GELU)",1.734323593,38.42,1.437295241,49.486,1.331725336,53.546,1.262767229,56.144,1.206611199,57.968
641,0.549,0.551994798,0.549,0.545767084,109.7186399,165840,6682032,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=15,act=SiLU)",1.730352392,38.298,1.402510599,50.13,1.296927739,54.12,1.244507731,56.032,1.200202555,57.406
642,0.5463,0.56139979,0.5463,0.547589191,115.3352079,205040,8171632,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=ReLU)",1.716180693,38.9,1.429498622,49.198,1.321629319,53.104,1.261697495,55.302,1.209443767,57.492
643,0.5394,0.564242205,0.5394,0.537794759,115.5017581,205040,8171632,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=GELU)",1.70778991,38.844,1.407825684,50.088,1.286036478,54.636,1.202503866,57.582,1.144783095,59.726
644,0.577,0.576570143,0.577,0.574095791,115.5025523,205040,8171632,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=4,grid=20,act=SiLU)",1.656501618,41.41,1.335877029,53.048,1.225380504,56.974,1.145285164,59.936,1.080220248,62.518
645,0.5631,0.569699467,0.5631,0.56022598,105.8052385,95280,4988592,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=ReLU)",1.79418169,36.564,1.50031205,47.112,1.367830551,51.756,1.27923904,54.71,1.220339624,56.724
646,0.5517,0.558042981,0.5517,0.544041805,106.0363593,95280,4988592,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=GELU)",1.819675998,34.832,1.44413134,48.706,1.329189377,52.72,1.266623652,54.974,1.22530292,56.616
647,0.5687,0.574955395,0.5687,0.561963101,106.2054696,95280,4988592,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=5,act=SiLU)",1.724323527,38.372,1.38089157,51.286,1.272934629,55.038,1.212427852,57.24,1.164320764,58.95
648,0.5689,0.572882378,0.5689,0.564887245,109.4689381,118800,6094032,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=ReLU)",1.687596636,39.912,1.39272861,50.882,1.281465541,54.766,1.208230591,57.29,1.155747625,59.18
649,0.5719,0.568529366,0.5719,0.564839841,109.0199425,118800,6094032,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=GELU)",1.729499256,38.724,1.354561363,52.032,1.247417844,56.03,1.183627462,58.366,1.139794361,60.018
650,0.5558,0.558209737,0.5558,0.548247726,109.4949076,118800,6094032,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=8,act=SiLU)",1.737311662,38.16,1.400870914,50.314,1.307030187,53.818,1.249428026,55.96,1.207177427,57.44
651,0.5784,0.575097429,0.5784,0.575179673,112.4655075,134480,6830992,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=ReLU)",1.688731888,39.998,1.400690217,50.426,1.284799692,54.892,1.205014952,57.736,1.145620526,59.818
652,0.5456,0.552433567,0.5456,0.543195328,114.303602,134480,6830992,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=GELU)",1.779684015,36.39,1.44279795,48.778,1.336565904,52.536,1.272202522,55.14,1.224855237,56.646
653,0.5491,0.577933991,0.5491,0.543214461,113.3916757,134480,6830992,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=10,act=SiLU)",1.669213689,40.826,1.359272742,52.132,1.25940821,55.754,1.195604731,58.148,1.146540491,59.942
654,0.5746,0.574684838,0.5746,0.572581946,119.3947871,173680,8673392,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=15,act=ReLU)",1.646186001,41.464,1.337023918,52.75,1.226407764,56.978,1.162189983,59.214,1.114470747,61.07
655,0.5576,0.554061281,0.5576,0.549522242,118.8231537,173680,8673392,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=15,act=GELU)",1.755034463,37.838,1.417556788,49.888,1.30490914,54.22,1.231521153,56.82,1.175002724,58.872
656,0.5584,0.561496371,0.5584,0.556444098,119.1471779,173680,8673392,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=15,act=SiLU)",1.753121453,37.498,1.437096499,49.154,1.326376423,53.208,1.251499395,55.886,1.198142561,57.912
657,0.5698,0.570484224,0.5698,0.561659547,126.8225963,212880,10515792,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=20,act=ReLU)",1.696837843,39.938,1.37332849,51.732,1.244107367,56.29,1.161180222,59.256,1.102522847,61.282
658,0.5448,0.544885669,0.5448,0.541942914,127.952867,212880,10515792,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=20,act=GELU)",1.717953258,38.704,1.433066743,49.108,1.324419702,53.25,1.249021684,56.196,1.189451037,58.068
659,0.5767,0.571057154,0.5767,0.572332928,128.068399,212880,10515792,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> KAN(order=5,grid=20,act=SiLU)",1.69862844,39.904,1.373702684,51.328,1.259119037,55.536,1.176167581,58.392,1.121715583,60.36
660,0.5538,0.565884862,0.5538,0.550578654,95.51083302,93360,2278848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=5,act=ReLU)",1.758019107,37.822,1.429723334,49.52,1.319260535,53.428,1.257037241,55.632,1.209446149,57.562
661,0.5501,0.574555979,0.5501,0.544612836,97.5595386,93360,2278848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=5,act=GELU)",1.783587108,36.674,1.503234104,46.772,1.395762056,50.878,1.310117452,53.992,1.239899893,56.68
662,0.5697,0.570914396,0.5697,0.559400226,96.18495154,93360,2278848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=5,act=SiLU)",1.694078073,40.232,1.370313054,51.602,1.266585353,55.454,1.190332555,58.338,1.133792512,60.396
663,0.576,0.588237179,0.576,0.576003635,95.88513327,124080,2893248,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=8,act=ReLU)",1.672220114,40.818,1.350748193,52.472,1.242740937,56.024,1.170020952,58.694,1.116242762,60.76
664,0.5813,0.584507138,0.5813,0.580245959,96.63621807,124080,2893248,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=8,act=GELU)",1.674628208,40.35,1.347143942,52.492,1.231079098,56.612,1.155544875,59.474,1.098800138,61.556
665,0.5645,0.56578629,0.5645,0.561751621,96.13654184,124080,2893248,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=8,act=SiLU)",1.750499095,37.774,1.40119669,50.09,1.288648673,54.362,1.227134559,56.588,1.184178716,58.128
666,0.6022,0.607699978,0.6022,0.599959493,95.66833973,144560,3302848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=10,act=ReLU)",1.654239292,41.27,1.298258327,54.282,1.172776143,58.7,1.092076779,61.7,1.033757008,63.874
667,0.5837,0.588481067,0.5837,0.583302243,96.46541786,144560,3302848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=10,act=GELU)",1.673067752,40.482,1.327428889,52.976,1.222303552,56.8,1.154481769,59.336,1.104444805,61.46
668,0.5743,0.578410363,0.5743,0.57262068,95.17244792,144560,3302848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=10,act=SiLU)",1.6854703,40.09,1.357605519,52.216,1.246444202,56.34,1.176519722,58.786,1.118484428,60.938
669,0.5882,0.586558055,0.5882,0.580615297,98.15185714,195760,4326848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=15,act=ReLU)",1.676663331,40.652,1.313367811,53.654,1.184095034,58.412,1.100694334,61.566,1.039298981,63.678
670,0.5885,0.598035579,0.5885,0.587175738,98.4171617,195760,4326848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=15,act=GELU)",1.741756637,38.466,1.307270284,54.166,1.159966899,59.37,1.078046381,62.212,1.017444096,64.496
671,0.5685,0.587523532,0.5685,0.57071051,98.51106691,195760,4326848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=15,act=SiLU)",1.739091678,37.866,1.402484594,50.334,1.276902104,54.896,1.199518115,57.89,1.152075213,59.488
672,0.5745,0.587004251,0.5745,0.576494931,100.7184148,246960,5350848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=20,act=ReLU)",1.655412878,41.614,1.324933266,53.362,1.220127275,57.14,1.155088329,59.35,1.103199956,61.43
673,0.5434,0.543010312,0.5434,0.539470765,101.0685096,246960,5350848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=20,act=GELU)",1.829270342,35.006,1.573885839,44.81,1.426789018,49.818,1.329566795,53.22,1.273441521,55.32
674,0.5825,0.583825693,0.5825,0.580239548,101.3469136,246960,5350848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=2,grid=20,act=SiLU)",1.610909964,43.264,1.269656017,55.118,1.151582991,59.63,1.064441421,62.834,0.991414839,65.53
675,0.5956,0.595752664,0.5956,0.591271919,99.24149394,103600,3405248,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=5,act=ReLU)",1.690760878,39.976,1.343132067,52.128,1.223873129,56.658,1.149403089,59.452,1.100071618,61.188
676,0.5942,0.602419458,0.5942,0.594628239,98.39302492,103600,3405248,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=5,act=GELU)",1.671175687,40.498,1.323093671,53.056,1.225606795,56.608,1.160044123,59.082,1.112884557,60.638
677,0.5822,0.596385353,0.5822,0.582840882,98.70723057,103600,3405248,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=5,act=SiLU)",1.763479138,37.588,1.397654727,50.716,1.264601783,55.458,1.188802252,57.988,1.128690441,60.426
678,0.5674,0.568193352,0.5674,0.563850902,101.0684545,134320,4296128,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=8,act=ReLU)",1.694630442,39.69,1.368272451,51.59,1.260662488,55.652,1.198396318,57.738,1.144304354,59.774
679,0.5696,0.571603303,0.5696,0.567238234,100.385185,134320,4296128,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=8,act=GELU)",1.712794538,39.534,1.365308036,51.594,1.261575382,55.348,1.197428794,57.78,1.149075871,59.588
680,0.58,0.581030953,0.58,0.569907545,102.2184296,134320,4296128,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=8,act=SiLU)",1.649300051,41.598,1.299548774,53.96,1.186380316,57.888,1.105075768,61.252,1.049295274,63.362
681,0.5778,0.591310995,0.5778,0.580177804,104.0721037,154800,4890048,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=10,act=ReLU)",1.678876388,40.526,1.318377094,53.3,1.197125646,57.858,1.131978141,60.332,1.076553154,62.312
682,0.5658,0.56812243,0.5658,0.553478499,104.4853632,154800,4890048,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=10,act=GELU)",1.688624403,40.112,1.346748766,52.684,1.218923684,57.128,1.143532897,60.114,1.081543619,62.122
683,0.59,0.595072499,0.59,0.586522009,102.6138732,154800,4890048,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=10,act=SiLU)",1.645351507,42.016,1.300691718,54.062,1.183115981,58.342,1.108197807,61.008,1.047556216,63.234
684,0.5873,0.591882394,0.5873,0.583552409,107.9733922,206000,6374848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=15,act=ReLU)",1.69320733,40.05,1.327581311,53.178,1.200060959,57.724,1.114220171,60.83,1.051579376,63.39
685,0.5702,0.570874814,0.5702,0.562267027,108.567795,206000,6374848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=15,act=GELU)",1.732252631,38.64,1.377602483,51.35,1.255593863,56.084,1.175400282,59.118,1.106803328,61.438
686,0.5898,0.589995325,0.5898,0.585618564,108.818682,206000,6374848,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=15,act=SiLU)",1.661360609,41.012,1.303276404,54.222,1.185681533,58.426,1.108348402,61.272,1.052983873,63.284
687,0.5721,0.570785618,0.5721,0.567370625,113.2849596,257200,7859648,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=20,act=ReLU)",1.688475679,39.984,1.352368719,52.042,1.238227738,56.312,1.155585348,59.352,1.100177747,61.268
688,0.5704,0.575177213,0.5704,0.562506494,114.5735524,257200,7859648,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=20,act=GELU)",1.699638852,39.4,1.405630686,50.296,1.293902044,54.466,1.200940271,57.874,1.120277621,60.986
689,0.5874,0.601094886,0.5874,0.587535323,114.5009356,257200,7859648,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=3,grid=20,act=SiLU)",1.720619462,39.432,1.363585679,52.178,1.22809151,57.07,1.13990432,60.224,1.075924758,62.51
690,0.5676,0.581171213,0.5676,0.563250475,104.7855928,113840,4808128,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=5,act=ReLU)",1.700053172,39.798,1.380125401,51.102,1.273001533,55.172,1.207979803,57.53,1.151816663,59.404
691,0.5771,0.580221569,0.5771,0.574697885,104.3625033,113840,4808128,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=5,act=GELU)",1.760220482,37.26,1.448895497,48.612,1.314564806,53.284,1.225815277,56.548,1.168303033,58.604
692,0.5656,0.564646877,0.5656,0.559077447,104.343447,113840,4808128,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=5,act=SiLU)",1.754134191,37.522,1.424848272,49.738,1.317035694,53.564,1.246852346,56.064,1.183227836,58.386
693,0.5675,0.575517785,0.5675,0.565937337,109.2684622,144560,5975488,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=8,act=ReLU)",1.783436742,36.494,1.405511947,50.282,1.284377037,54.818,1.213301421,57.004,1.16817589,58.836
694,0.5854,0.590665125,0.5854,0.580517091,109.0808275,144560,5975488,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=8,act=GELU)",1.690507089,39.834,1.328055601,53.272,1.219152902,57.08,1.154226333,59.48,1.106694926,61.186
695,0.5537,0.572005278,0.5537,0.547132434,109.9623475,144560,5975488,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=8,act=SiLU)",1.745417757,37.652,1.401759194,50.15,1.298493094,54.076,1.22585893,56.816,1.170843774,59
696,0.5775,0.576632778,0.5775,0.573847394,112.1962874,165040,6753728,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=10,act=ReLU)",1.679248506,40.312,1.356851584,51.594,1.249053291,55.928,1.179734673,58.492,1.12897541,60.378
697,0.5865,0.589755731,0.5865,0.583387566,111.9743853,165040,6753728,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=10,act=GELU)",1.707357016,39.172,1.328412246,52.97,1.221828862,56.896,1.153128652,59.41,1.100859363,61.358
698,0.5789,0.58278301,0.5789,0.578181384,112.360189,165040,6753728,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=10,act=SiLU)",1.673903496,40.442,1.382644864,51.16,1.268800496,55.33,1.189573039,58.392,1.135723779,60.204
699,0.5669,0.56878866,0.5669,0.563773338,119.8052001,216240,8699328,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=15,act=ReLU)",1.661389705,41.098,1.334035464,52.78,1.231763696,56.518,1.165033965,58.958,1.113687114,61.018
700,0.5595,0.556624934,0.5595,0.545707748,118.9783168,216240,8699328,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=15,act=GELU)",1.704956357,39.988,1.371430111,51.37,1.241654222,56.186,1.156790511,59.366,1.094412173,61.658
701,0.5837,0.581778751,0.5837,0.580694974,119.0654442,216240,8699328,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=15,act=SiLU)",1.708681656,39.274,1.395481515,50.86,1.272621666,55.078,1.191819239,58.256,1.129238025,60.41
702,0.5744,0.583303583,0.5744,0.573914241,126.8124082,267440,10644928,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=20,act=ReLU)",1.6360524,42.02,1.293965685,54.444,1.18351583,58.332,1.109914147,60.796,1.055182254,63.046
703,0.5684,0.568664352,0.5684,0.564696529,127.2019775,267440,10644928,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=1) -> KAN(order=4,grid=20,act=GELU)",1.783456512,36.674,1.422332264,49.802,1.292691975,54.35,1.204615805,57.522,1.145451533,59.67
